distance,velocity,root
3.9,9.8,44.5220947265625
3.9,9.9,44.044189453125
3.9,10,43.59375
3.9,10.1,43.1707763671875
3.9,10.2,42.769775390625
3.9,10.3,42.3907470703125
3.9,10.4,42.0281982421875
3.9,10.5,41.683502197265625
3.9,10.6,41.35528564453125
3.9,10.7,41.04217529296875
3.9,10.8,40.74005126953125
3.9,10.9,40.45166015625
3.9,11,40.177001953125
3.9,11.1,39.91058349609375
3.9,11.2,39.656524658203125
3.9,11.3,39.41070556640625
3.9,11.4,39.17449951171875
3.9,11.5,38.947906494140625
3.9,11.6,38.72955322265625
3.9,11.7,38.51806640625
3.9,11.8,38.31207275390625
3.9,11.9,38.11431884765625
3.9,12,37.9248046875
3.9,12.1,37.738037109375
3.9,12.2,37.55950927734375
3.9,12.3,37.386474609375
3.9,12.4,37.21893310546875
3.9,12.5,37.05413818359375
4,9.3,47.63397216796875
4,9.4,46.8841552734375
4,9.5,46.20574951171875
4,9.6,45.582275390625
4,9.7,45.00274658203125
4,9.8,44.46441650390625
4,9.9,43.9617919921875
4,10,43.4893798828125
4,10.1,43.04443359375
4,10.2,42.62420654296875
4,10.3,42.2259521484375
4,10.4,41.84967041015625
4,10.5,41.4898681640625
4,10.6,41.14654541015625
4,10.7,40.8197021484375
4,10.8,40.506591796875
4,10.9,40.20721435546875
4,11,39.92156982421875
4,11.1,39.645538330078125
4,11.2,39.3804931640625
4,11.3,39.1278076171875
4,11.4,38.881988525390625
4,11.5,38.64715576171875
4,11.6,38.419189453125
4,11.7,38.199462890625
4,11.8,37.98797607421875
4,11.9,37.781982421875
4,12,37.584228515625
4,12.1,37.39471435546875
4,12.2,37.20794677734375
4,12.3,37.0294189453125
4,12.4,36.85638427734375
4,12.5,36.687469482421875
4.1,9.4,47.032470703125
4.1,9.5,46.3018798828125
4.1,9.6,45.63446044921875
4.1,9.7,45.01922607421875
4.1,9.8,44.45068359375
4.1,9.9,43.92059326171875
4.1,10,43.4234619140625
4.1,10.1,42.95379638671875
4.1,10.2,42.51434326171875
4.1,10.3,42.09686279296875
4.1,10.4,41.7041015625
4.1,10.5,41.32781982421875
4.1,10.6,40.97076416015625
4.1,10.7,40.63018798828125
4.1,10.8,40.3033447265625
4.1,10.9,39.99298095703125
4.1,11,39.693603515625
4.1,11.1,39.407958984375
4.1,11.2,39.13330078125
4.1,11.3,38.86962890625
4.1,11.4,38.616943359375
4.1,11.5,38.37249755859375
4.1,11.6,38.13629150390625
4.1,11.7,37.9083251953125
4.1,11.8,37.69134521484375
4.1,11.9,37.478485107421875
4.1,12,37.27386474609375
4.1,12.1,37.07611083984375
4.1,12.2,36.88385009765625
4.1,12.3,36.6998291015625
4.1,12.4,36.5185546875
4.1,12.5,36.34552001953125
4.2,9.5,46.45294189453125
4.2,9.6,45.736083984375
4.2,9.7,45.0823974609375
4.2,9.8,44.4781494140625
4.2,9.9,43.91510009765625
4.2,10,43.3905029296875
4.2,10.1,42.901611328125
4.2,10.2,42.43743896484375
4.2,10.3,42.000732421875
4.2,10.4,41.5887451171875
4.2,10.5,41.19598388671875
4.2,10.6,40.8251953125
4.2,10.7,40.4681396484375
4.2,10.8,40.13031005859375
4.2,10.9,39.80621337890625
4.2,11,39.495849609375
4.2,11.1,39.19921875
4.2,11.2,38.91357421875
4.2,11.3,38.64166259765625
4.2,11.4,38.37799072265625
4.2,11.5,38.12530517578125
4.2,11.6,37.880859375
4.2,11.7,37.6446533203125
4.2,11.8,37.41943359375
4.2,11.9,37.19970703125
4.2,12,36.98822021484375
4.2,12.1,36.7822265625
4.2,12.2,36.58447265625
4.2,12.3,36.393585205078125
4.2,12.4,36.20819091796875
4.2,12.5,36.0296630859375
4.3,9.6,45.889892578125
4.3,9.7,45.18951416015625
4.3,9.8,44.54681396484375
4.3,9.9,43.9508056640625
4.3,10,43.39874267578125
4.3,10.1,42.88238525390625
4.3,10.2,42.396240234375
4.3,10.3,41.93756103515625
4.3,10.4,41.50634765625
4.3,10.5,41.09710693359375
4.3,10.6,40.70709228515625
4.3,10.7,40.3363037109375
4.3,10.8,39.9847412109375
4.3,10.9,39.64691162109375
4.3,11,39.3255615234375
4.3,11.1,39.0179443359375
4.3,11.2,38.7213134765625
4.3,11.3,38.43841552734375
4.3,11.4,38.16375732421875
4.3,11.5,37.90283203125
4.3,11.6,37.650146484375
4.3,11.7,37.40570068359375
4.3,11.8,37.1722412109375
4.3,11.9,36.94427490234375
4.3,12,36.727294921875
4.3,12.1,36.51580810546875
4.3,12.2,36.309814453125
4.3,12.3,36.112060546875
4.3,12.4,35.92254638671875
4.3,12.5,35.73577880859375
4.4,9.7,45.34881591796875
4.4,9.8,44.66217041015625
4.4,9.9,44.03045654296875
4.4,10,43.44268798828125
4.4,10.1,42.89886474609375
4.4,10.2,42.38800048828125
4.4,10.3,41.9073486328125
4.4,10.4,41.45416259765625
4.4,10.5,41.02569580078125
4.4,10.6,40.61920166015625
4.4,10.7,40.23468017578125
4.4,10.8,39.86663818359375
4.4,10.9,39.516448974609375
4.4,11,39.1827392578125
4.4,11.1,38.86138916015625
4.4,11.2,38.55377197265625
4.4,11.3,38.2598876953125
4.4,11.4,37.97698974609375
4.4,11.5,37.705078125
4.4,11.6,37.44415283203125
4.4,11.7,37.19146728515625
4.4,11.8,36.94976806640625
4.4,11.9,36.714935302734375
4.4,12,36.48834228515625
4.4,12.1,36.2713623046875
4.4,12.2,36.05987548828125
4.4,12.3,35.8538818359375
4.4,12.4,35.6561279296875
4.4,12.5,35.46661376953125
4.5,9.8,44.82421875
4.5,9.9,44.1485595703125
4.5,10,43.52783203125
4.5,10.1,42.9510498046875
4.5,10.2,42.4127197265625
4.5,10.3,41.91009521484375
4.5,10.4,41.4349365234375
4.5,10.5,40.98724365234375
4.5,10.6,40.5615234375
4.5,10.7,40.1605224609375
4.5,10.8,39.7760009765625
4.5,10.9,39.41070556640625
4.5,11,39.06463623046875
4.5,11.1,38.730926513671875
4.5,11.2,38.412322998046875
4.5,11.3,38.1060791015625
4.5,11.4,37.81494140625
4.5,11.5,37.53204345703125
4.5,11.6,37.26287841796875
4.5,11.7,37.001953125
4.5,11.8,36.749267578125
4.5,11.9,36.507568359375
4.5,12,36.27410888671875
4.5,12.1,36.04888916015625
4.5,12.2,35.82916259765625
4.5,12.3,35.619049072265625
4.5,12.4,35.4144287109375
4.5,12.5,35.2166748046875
4.6,9.9,44.3133544921875
4.6,10,43.6541748046875
4.6,10.1,43.04168701171875
4.6,10.2,42.47589111328125
4.6,10.3,41.94305419921875
4.6,10.4,41.4459228515625
4.6,10.5,40.97625732421875
4.6,10.6,40.532684326171875
4.6,10.7,40.112457275390625
4.6,10.8,39.71282958984375
4.6,10.9,39.33380126953125
4.6,11,38.97125244140625
4.6,11.1,38.62518310546875
4.6,11.2,38.29559326171875
4.6,11.3,37.978363037109375
4.6,11.4,37.67486572265625
4.6,11.5,37.38372802734375
4.6,11.6,37.10357666015625
4.6,11.7,36.8316650390625
4.6,11.8,36.573486328125
4.6,11.9,36.32354736328125
4.6,12,36.08184814453125
4.6,12.1,35.848388671875
4.6,12.2,35.6231689453125
4.6,12.3,35.40618896484375
4.6,12.4,35.1947021484375
4.6,12.5,34.991455078125
4.7,9.9,44.527587890625
4.7,10,43.82171630859375
4.7,10.1,43.17352294921875
4.7,10.2,42.572021484375
4.7,10.3,42.01171875
4.7,10.4,41.4898681640625
4.7,10.5,40.9954833984375
4.7,10.6,40.53131103515625
4.7,10.7,40.093231201171875
4.7,10.8,39.6771240234375
4.7,10.9,39.2816162109375
4.7,11,38.90533447265625
4.7,11.1,38.5455322265625
4.7,11.2,38.20220947265625
4.7,11.3,37.87261962890625
4.7,11.4,37.558135986328125
4.7,11.5,37.256011962890625
4.7,11.6,36.96624755859375
4.7,11.7,36.68609619140625
4.7,11.8,36.41693115234375
4.7,11.9,36.15875244140625
4.7,12,35.9088134765625
4.7,12.1,35.66986083984375
4.7,12.2,35.4364013671875
4.7,12.3,35.211181640625
4.7,12.4,34.99420166015625
4.7,12.5,34.78546142578125
4.8,9.9,44.791259765625
4.8,10,44.033203125
4.8,10.1,43.34381103515625
4.8,10.2,42.70660400390625
4.8,10.3,42.1160888671875
4.8,10.4,41.56402587890625
4.8,10.5,41.04766845703125
4.8,10.6,40.5615234375
4.8,10.7,40.10284423828125
4.8,10.8,39.6661376953125
4.8,10.9,39.254150390625
4.8,11,38.86138916015625
4.8,11.1,38.48785400390625
4.8,11.2,38.132171630859375
4.8,11.3,37.79022216796875
4.8,11.4,37.46337890625
4.8,11.5,37.1502685546875
4.8,11.6,36.85089111328125
4.8,11.7,36.5625
4.8,11.8,36.28509521484375
4.8,11.9,36.01593017578125
4.8,12,35.759124755859375
4.8,12.1,35.51055908203125
4.8,12.2,35.270233154296875
4.8,12.3,35.03814697265625
4.8,12.4,34.815673828125
4.8,12.5,34.59869384765625
4.9,10,44.296875
4.9,10.1,43.55804443359375
4.9,10.2,42.879638671875
4.9,10.3,42.25341796875
4.9,10.4,41.671142578125
4.9,10.5,41.1273193359375
4.9,10.6,40.61920166015625
4.9,10.7,40.1385498046875
4.9,10.8,39.6826171875
4.9,10.9,39.254150390625
4.9,11,38.84490966796875
4.9,11.1,38.4576416015625
4.9,11.2,38.08685302734375
4.9,11.3,37.7325439453125
4.9,11.4,37.3919677734375
4.9,11.5,37.06787109375
4.9,11.6,36.75750732421875
4.9,11.7,36.4581298828125
4.9,11.8,36.171112060546875
4.9,11.9,35.89508056640625
4.9,12,35.628662109375
4.9,12.1,35.3704833984375
4.9,12.2,35.123291015625
4.9,12.3,34.88433837890625
4.9,12.4,34.65362548828125
4.9,12.5,34.43115234375
5,10,44.615478515625
5,10.1,43.8189697265625
5,10.2,43.0938720703125
5,10.3,42.42919921875
5,10.4,41.81396484375
5,10.5,41.24267578125
5,10.6,40.704345703125
5,10.7,40.20172119140625
5,10.8,39.7265625
5,10.9,39.27886962890625
5,11,38.8531494140625
5,11.1,38.448028564453125
5,11.2,38.0621337890625
5,11.3,37.694091796875
5,11.4,37.342529296875
5,11.5,37.0074462890625
5,11.6,36.684722900390625
5,11.7,36.375732421875
5,11.8,36.0791015625
5,11.9,35.79345703125
5,12,35.517425537109375
5,12.1,35.25238037109375
5,12.2,34.9969482421875
5,12.3,34.749755859375
5,12.4,34.51080322265625
5,12.5,34.28009033203125
5.1,10,44.99176025390625
5.1,10.1,44.12933349609375
5.1,10.2,43.35205078125
5.1,10.3,42.6434326171875
5.1,10.4,41.99249267578125
5.1,10.5,41.38824462890625
5.1,10.6,40.82244873046875
5.1,10.7,40.29510498046875
5.1,10.8,39.7979736328125
5.1,10.9,39.32830810546875
5.1,11,38.88336181640625
5.1,11.1,38.463134765625
5.1,11.2,38.0621337890625
5.1,11.3,37.68035888671875
5.1,11.4,37.3150634765625
5.1,11.5,36.96624755859375
5.1,11.6,36.632537841796875
5.1,11.7,36.31256103515625
5.1,11.8,36.00494384765625
5.1,11.9,35.709686279296875
5.1,12,35.4254150390625
5.1,12.1,35.1507568359375
5.1,12.2,34.8870849609375
5.1,12.3,34.633026123046875
5.1,12.4,34.38720703125
5.1,12.5,34.149627685546875
5.2,10.1,44.5001220703125
5.2,10.2,43.65966796875
5.2,10.3,42.901611328125
5.2,10.4,42.20672607421875
5.2,10.5,41.5667724609375
5.2,10.6,40.9735107421875
5.2,10.7,40.41595458984375
5.2,10.8,39.895477294921875
5.2,10.9,39.40521240234375
5.2,11,38.9410400390625
5.2,11.1,38.5015869140625
5.2,11.2,38.0841064453125
5.2,11.3,37.687225341796875
5.2,11.4,37.3095703125
5.2,11.5,36.947021484375
5.2,11.6,36.6009521484375
5.2,11.7,36.26861572265625
5.2,11.8,35.951385498046875
5.2,11.9,35.6451416015625
5.2,12,35.35125732421875
5.2,12.1,35.068359375
5.2,12.2,34.79644775390625
5.2,12.3,34.534149169921875
5.2,12.4,34.28009033203125
5.2,12.5,34.03564453125
5.3,10.1,44.93682861328125
5.3,10.2,44.022216796875
5.3,10.3,43.20648193359375
5.3,10.4,42.46490478515625
5.3,10.5,41.78375244140625
5.3,10.6,41.15478515625
5.3,10.7,40.56976318359375
5.3,10.8,40.02044677734375
5.3,10.9,39.5068359375
5.3,11,39.0234375
5.3,11.1,38.56475830078125
5.3,11.2,38.129425048828125
5.3,11.3,37.716064453125
5.3,11.4,37.32330322265625
5.3,11.5,36.947021484375
5.3,11.6,36.5899658203125
5.3,11.7,36.24664306640625
5.3,11.8,35.91705322265625
5.3,11.9,35.6011962890625
5.3,12,35.29632568359375
5.3,12.1,35.00518798828125
5.3,12.2,34.723663330078125
5.3,12.3,34.453125
5.3,12.4,34.19219970703125
5.3,12.5,33.93951416015625
5.4,10.2,44.4451904296875
5.4,10.3,43.560791015625
5.4,10.4,42.7642822265625
5.4,10.5,42.03643798828125
5.4,10.6,41.37176513671875
5.4,10.7,40.752410888671875
5.4,10.8,40.177001953125
5.4,10.9,39.63592529296875
5.4,11,39.13055419921875
5.4,11.1,38.64990234375
5.4,11.2,38.19671630859375
5.4,11.3,37.76824951171875
5.4,11.4,37.3590087890625
5.4,11.5,36.968994140625
5.4,11.6,36.596832275390625
5.4,11.7,36.24114990234375
5.4,11.8,35.90057373046875
5.4,11.9,35.57373046875
5.4,12,35.2606201171875
5.4,12.1,34.95849609375
5.4,12.2,34.6673583984375
5.4,12.3,34.38720703125
5.4,12.4,34.1180419921875
5.4,12.5,33.858489990234375
5.5,10.2,44.945068359375
5.5,10.3,43.9727783203125
5.5,10.4,43.1103515625
5.5,10.5,42.33306884765625
5.5,10.6,41.62445068359375
5.5,10.7,40.968017578125
5.5,10.8,40.36102294921875
5.5,10.9,39.79522705078125
5.5,11,39.26239013671875
5.5,11.1,38.76251220703125
5.5,11.2,38.29010009765625
5.5,11.3,37.841033935546875
5.5,11.4,37.41668701171875
5.5,11.5,37.01019287109375
5.5,11.6,36.62567138671875
5.5,11.7,36.2548828125
5.5,11.8,35.9033203125
5.5,11.9,35.56549072265625
5.5,12,35.24139404296875
5.5,12.1,34.92828369140625
5.5,12.2,34.62890625
5.5,12.3,34.34051513671875
5.5,12.4,34.0631103515625
5.5,12.5,33.7939453125
5.6,10.3,44.45343017578125
5.6,10.4,43.51409912109375
5.6,10.5,42.6763916015625
5.6,10.6,41.91558837890625
5.6,10.7,41.220703125
5.6,10.8,40.5780029296875
5.6,10.9,39.98199462890625
5.6,11,39.42169189453125
5.6,11.1,38.898468017578125
5.6,11.2,38.404083251953125
5.6,11.3,37.937164306640625
5.6,11.4,37.49359130859375
5.6,11.5,37.0733642578125
5.6,11.6,36.67236328125
5.6,11.7,36.29058837890625
5.6,11.8,35.923919677734375
5.6,11.9,35.57373046875
5.6,12,35.2386474609375
5.6,12.1,34.91729736328125
5.6,12.2,34.60693359375
5.6,12.3,34.308929443359375
5.6,12.4,34.02191162109375
5.6,12.5,33.745880126953125
5.7,10.4,43.98101806640625
5.7,10.5,43.06915283203125
5.7,10.6,42.25341796875
5.7,10.7,41.50909423828125
5.7,10.8,40.82794189453125
5.7,10.9,40.198974609375
5.7,11,39.6112060546875
5.7,11.1,39.060516357421875
5.7,11.2,38.54278564453125
5.7,11.3,38.056640625
5.7,11.4,37.593841552734375
5.7,11.5,37.15576171875
5.7,11.6,36.739654541015625
5.7,11.7,36.3427734375
5.7,11.8,35.9637451171875
5.7,11.9,35.6011962890625
5.7,12,35.253753662109375
5.7,12.1,34.9200439453125
5.7,12.2,34.6014404296875
5.7,12.3,34.2938232421875
5.7,12.4,33.9971923828125
5.7,12.5,33.712921142578125
5.8,10.4,44.5220947265625
5.8,10.5,43.5223388671875
5.8,10.6,42.637939453125
5.8,10.7,41.8414306640625
5.8,10.8,41.1163330078125
5.8,10.9,40.4461669921875
5.8,11,39.82818603515625
5.8,11.1,39.2486572265625
5.8,11.2,38.70758056640625
5.8,11.3,38.19671630859375
5.8,11.4,37.716064453125
5.8,11.5,37.2601318359375
5.8,11.6,36.826171875
5.8,11.7,36.4141845703125
5.8,11.8,36.02142333984375
5.8,11.9,35.6451416015625
5.8,12,35.286712646484375
5.8,12.1,34.9420166015625
5.8,12.2,34.6124267578125
5.8,12.3,34.2938232421875
5.8,12.4,33.98895263671875
5.8,12.5,33.695068359375
5.9,10.5,44.044189453125
5.9,10.6,43.077392578125
5.9,10.7,42.21771240234375
5.9,10.8,41.4404296875
5.9,10.9,40.7318115234375
5.9,11,40.07537841796875
5.9,11.1,39.46563720703125
5.9,11.2,38.8970947265625
5.9,11.3,38.3642578125
5.9,11.4,37.860260009765625
5.9,11.5,37.385101318359375
5.9,11.6,36.93328857421875
5.9,11.7,36.50482177734375
5.9,11.8,36.09832763671875
5.9,11.9,35.70831298828125
5.9,12,35.3375244140625
5.9,12.1,34.98046875
5.9,12.2,34.638519287109375
5.9,12.3,34.310302734375
5.9,12.4,33.995819091796875
5.9,12.5,33.69232177734375
6,10.5,44.6539306640625
6,10.6,43.582763671875
6,10.7,42.64892578125
6,10.8,41.81121826171875
6,10.9,41.05316162109375
6,11,40.35552978515625
6,11.1,39.71282958984375
6,11.2,39.11407470703125
6,11.3,38.55377197265625
6,11.4,38.0291748046875
6,11.5,37.53204345703125
6,11.6,37.0623779296875
6,11.7,36.617431640625
6,11.8,36.19171142578125
6,11.9,35.789337158203125
6,12,35.4034423828125
6,12.1,35.035400390625
6,12.2,34.68109130859375
6,12.3,34.34326171875
6,12.4,34.017791748046875
6,12.5,33.704681396484375
6.1,10.6,44.1705322265625
6.1,10.7,43.1378173828125
6.1,10.8,42.2314453125
6.1,10.9,41.41571044921875
6.1,11,40.67413330078125
6.1,11.1,39.99298095703125
6.1,11.2,39.36126708984375
6.1,11.3,38.770751953125
6.1,11.4,38.21868896484375
6.1,11.5,37.6995849609375
6.1,11.6,37.210693359375
6.1,11.7,36.74652099609375
6.1,11.8,36.30706787109375
6.1,11.9,35.8868408203125
6.1,12,35.48858642578125
6.1,12.1,35.1068115234375
6.1,12.2,34.74151611328125
6.1,12.3,34.38995361328125
6.1,12.4,34.05487060546875
6.1,12.5,33.732147216796875
6.2,10.6,44.85443115234375
6.2,10.7,43.70086669921875
6.2,10.8,42.70660400390625
6.2,10.9,41.824951171875
6.2,11,41.029815673828125
6.2,11.1,40.304718017578125
6.2,11.2,39.63592529296875
6.2,11.3,39.01519775390625
6.2,11.4,38.4356689453125
6.2,11.5,37.893218994140625
6.2,11.6,37.3809814453125
6.2,11.7,36.8975830078125
6.2,11.8,36.43890380859375
6.2,11.9,36.00494384765625
6.2,12,35.5902099609375
6.2,12.1,35.1947021484375
6.2,12.2,34.815673828125
6.2,12.3,34.453125
6.2,12.4,34.1070556640625
6.2,12.5,33.773345947265625
6.3,10.7,44.3572998046875
6.3,10.8,43.25042724609375
6.3,10.9,42.286376953125
6.3,11,41.429443359375
6.3,11.1,40.6549072265625
6.3,11.2,39.944915771484375
6.3,11.3,39.28985595703125
6.3,11.4,38.68011474609375
6.3,11.5,38.10882568359375
6.3,11.6,37.5732421875
6.3,11.7,37.07061767578125
6.3,11.8,36.59271240234375
6.3,11.9,36.1395263671875
6.3,12,35.70831298828125
6.3,12.1,35.299072265625
6.3,12.2,34.907684326171875
6.3,12.3,34.53277587890625
6.3,12.4,34.174346923828125
6.3,12.5,33.82965087890625
6.4,10.8,43.87664794921875
6.4,10.9,42.813720703125
6.4,11,41.8798828125
6.4,11.1,41.04766845703125
6.4,11.2,40.28961181640625
6.4,11.3,39.5947265625
6.4,11.4,38.950653076171875
6.4,11.5,38.351898193359375
6.4,11.6,37.79022216796875
6.4,11.7,37.26287841796875
6.4,11.8,36.7657470703125
6.4,11.9,36.2933349609375
6.4,12,35.84564208984375
6.4,12.1,35.421295166015625
6.4,12.2,35.01617431640625
6.4,12.3,34.627532958984375
6.4,12.4,34.256744384765625
6.4,12.5,33.90106201171875
6.5,10.8,44.61273193359375
6.5,10.9,43.41522216796875
6.5,11,42.3907470703125
6.5,11.1,41.48712158203125
6.5,11.2,40.67413330078125
6.5,11.3,39.93255615234375
6.5,11.4,39.25140380859375
6.5,11.5,38.61968994140625
6.5,11.6,38.03192138671875
6.5,11.7,37.4798583984375
6.5,11.8,36.959381103515625
6.5,11.9,36.467742919921875
6.5,12,36.002197265625
6.5,12.1,35.55999755859375
6.5,12.2,35.1397705078125
6.5,12.3,34.73876953125
6.5,12.4,34.354248046875
6.5,12.5,33.9862060546875
6.6,10.9,44.1156005859375
6.6,11,42.97027587890625
6.6,11.1,41.98150634765625
6.6,11.2,41.10260009765625
6.6,11.3,40.31158447265625
6.6,11.4,39.58648681640625
6.6,11.5,38.9190673828125
6.6,11.6,38.29833984375
6.6,11.7,37.71881103515625
6.6,11.8,37.17498779296875
6.6,11.9,36.661376953125
6.6,12,36.177978515625
6.6,12.1,35.717926025390625
6.6,12.2,35.281219482421875
6.6,12.3,34.8651123046875
6.6,12.4,34.46685791015625
6.6,12.5,34.08782958984375
6.7,10.9,44.9505615234375
6.7,11,43.64044189453125
6.7,11.1,42.54180908203125
6.7,11.2,41.583251953125
6.7,11.3,40.7318115234375
6.7,11.4,39.957275390625
6.7,11.5,39.2486572265625
6.7,11.6,38.59222412109375
6.7,11.7,37.98248291015625
6.7,11.8,37.4139404296875
6.7,11.9,36.876983642578125
6.7,12,36.371612548828125
6.7,12.1,35.893707275390625
6.7,12.2,35.43914794921875
6.7,12.3,35.0079345703125
6.7,12.4,34.595947265625
6.7,12.5,34.20318603515625
6.8,11,44.4287109375
6.8,11.1,43.18450927734375
6.8,11.2,42.1270751953125
6.8,11.3,41.19873046875
6.8,11.4,40.36651611328125
6.8,11.5,39.6112060546875
6.8,11.6,38.917694091796875
6.8,11.7,38.274993896484375
6.8,11.8,37.67486572265625
6.8,11.9,37.11456298828125
6.8,12,36.58721923828125
6.8,12.1,36.08734130859375
6.8,12.2,35.61492919921875
6.8,12.3,35.167236328125
6.8,12.4,34.740142822265625
6.8,12.5,34.332275390625
6.9,11.1,43.93157958984375
6.9,11.2,42.7423095703125
6.9,11.3,41.72332763671875
6.9,11.4,40.8251953125
6.9,11.5,40.01495361328125
6.9,11.6,39.276123046875
6.9,11.7,38.594970703125
6.9,11.8,37.9632568359375
6.9,11.9,37.37548828125
6.9,12,36.82342529296875
6.9,12.1,36.30157470703125
6.9,12.2,35.8099365234375
6.9,12.3,35.344390869140625
6.9,12.4,34.90081787109375
6.9,12.5,34.479217529296875
7,11.1,44.8297119140625
7,11.2,43.4564208984375
7,11.3,42.3193359375
7,11.4,41.33331298828125
7,11.5,40.45989990234375
7,11.6,39.66888427734375
7,11.7,38.946533203125
7,11.8,38.280487060546875
7,11.9,37.6611328125
7,12,37.08160400390625
7,12.1,36.53778076171875
7,12.2,36.024169921875
7,12.3,35.539398193359375
7,12.4,35.079345703125
7,12.5,34.639892578125
7.1,11.2,44.29962158203125
7.1,11.3,43.00048828125
7.1,11.4,41.9073486328125
7.1,11.5,40.955657958984375
7.1,11.6,40.1055908203125
7.1,11.7,39.33380126953125
7.1,11.8,38.626556396484375
7.1,11.9,37.972869873046875
7.1,12,37.364501953125
7.1,12.1,36.793212890625
7.1,12.2,36.25762939453125
7.1,12.3,35.75225830078125
7.1,12.4,35.272979736328125
7.1,12.5,34.81842041015625
7.2,11.3,43.7969970703125
7.2,11.4,42.56103515625
7.2,11.5,41.5118408203125
7.2,11.6,40.5889892578125
7.2,11.7,39.759521484375
7.2,11.8,39.0069580078125
7.2,11.9,38.3148193359375
7.2,12,37.672119140625
7.2,12.1,37.0733642578125
7.2,12.2,36.5130615234375
7.2,12.3,35.9857177734375
7.2,12.4,35.48583984375
7.2,12.5,35.013427734375
7.3,11.3,44.7637939453125
7.3,11.4,43.319091796875
7.3,11.5,42.14080810546875
7.3,11.6,41.1273193359375
7.3,11.7,40.230560302734375
7.3,11.8,39.4244384765625
7.3,11.9,38.686981201171875
7.3,12,38.008575439453125
7.3,12.1,37.37823486328125
7.3,12.2,36.79046630859375
7.3,12.3,36.2384033203125
7.3,12.4,35.717926025390625
7.3,12.5,35.22491455078125
7.4,11.4,44.22271728515625
7.4,11.5,42.8631591796875
7.4,11.6,41.7315673828125
7.4,11.7,40.7537841796875
7.4,11.8,39.88311767578125
7.4,11.9,39.0948486328125
7.4,12,38.375244140625
7.4,12.1,37.7105712890625
7.4,12.2,37.091217041015625
7.4,12.3,36.5130615234375
7.4,12.4,35.96923828125
7.4,12.5,35.45562744140625
7.5,11.5,43.714599609375
7.5,11.6,42.4237060546875
7.5,11.7,41.33880615234375
7.5,11.8,40.3912353515625
7.5,11.9,39.543914794921875
7.5,12,38.7762451171875
7.5,12.1,38.07037353515625
7.5,12.2,37.418060302734375
7.5,12.3,36.8096923828125
7.5,12.4,36.24114990234375
7.5,12.5,35.70556640625
7.6,11.5,44.75830078125
7.6,11.6,43.22845458984375
7.6,11.7,42.00347900390625
7.6,11.8,40.95703125
7.6,11.9,40.0396728515625
7.6,12,39.2156982421875
7.6,12.1,38.463134765625
7.6,12.2,37.77374267578125
7.6,12.3,37.132415771484375
7.6,12.4,36.5350341796875
7.6,12.5,35.9747314453125
7.7,11.6,44.197998046875
7.7,11.7,42.76702880859375
7.7,11.8,41.59698486328125
7.7,11.9,40.5889892578125
7.7,12,39.69635009765625
7.7,12.1,38.892974853515625
7.7,12.2,38.15826416015625
7.7,12.3,37.48260498046875
7.7,12.4,36.8536376953125
7.7,12.5,36.265869140625
7.8,11.7,43.677520751953125
7.8,11.8,42.32757568359375
7.8,11.9,41.2042236328125
7.8,12,40.230560302734375
7.8,12.1,39.364013671875
7.8,12.2,38.5784912109375
7.8,12.3,37.86163330078125
7.8,12.4,37.19696044921875
7.8,12.5,36.580352783203125
7.9,11.7,44.81597900390625
7.9,11.8,43.18450927734375
7.9,11.9,41.90460205078125
7.9,12,40.8251953125
7.9,12.1,39.88311767578125
7.9,12.2,39.0399169921875
7.9,12.3,38.27362060546875
7.9,12.4,37.57049560546875
7.9,12.5,36.9195556640625
8,11.8,44.23370361328125
8,11.9,42.71759033203125
8,12,41.49810791015625
8,12.1,40.45989990234375
8,12.2,39.5452880859375
8,12.3,38.72406005859375
8,12.4,37.9742431640625
8,12.5,37.286224365234375
